id	symbol	description	A2_rep1	A2_rep2	B2_rep1	B2_rep2	C2_rep1	C2_rep2	D3_rep1	D3_rep2	pUC57_rep1	pUC57_rep2
ENSG00000121897	LIAS	"lipoic acid synthetase"	482	119	443	135	453	151	393	178	531	171
ENSG00000121903	ZSCAN20	"zinc finger and SCAN domain containing 20"	167	115	218	111	200	93	194	90	194	103
ENSG00000121931	LRIF1	"ligand dependent nuclear receptor interacting factor 1"	880	210	968	337	849	389	713	414	909	402
ENSG00000121940	CLCC1	"chloride channel CLIC like 1"	2993	1223	3264	1355	3252	1320	2753	1261	3267	1312
ENSG00000121957	GPSM2	"G protein signaling modulator 2"	1341	426	1335	465	1362	432	1349	472	1467	498
ENSG00000121964	GTDC1	"glycosyltransferase like domain containing 1"	579	168	607	170	608	217	491	199	551	209
ENSG00000121988	ZRANB3	"zinc finger RANBP2-type containing 3"	673	262	704	274	670	298	701	307	715	275
ENSG00000121989	ACVR2A	"activin A receptor type 2A"	1235	376	1372	417	1252	473	1072	475	1345	474
ENSG00000122008	POLK	"DNA polymerase kappa"	522	157	572	191	501	185	423	217	524	170
ENSG00000122026	RPL21	"ribosomal protein L21"	12667	3202	12509	3944	13460	5709	12279	5594	15119	5362
ENSG00000122033	MTIF3	"mitochondrial translational initiation factor 3"	811	145	737	161	815	227	462	252	796	242
ENSG00000122034	GTF3A	"general transcription factor IIIA"	2508	764	2455	938	2604	1068	2525	1041	2840	1125
ENSG00000122042	UBL3	"ubiquitin like 3"	678	352	763	452	716	481	771	468	660	518
ENSG00000122068	FYTTD1	"forty-two-three domain containing 1"	2182	671	2275	798	2347	920	1996	885	2396	872
ENSG00000122085	MTERF4	"mitochondrial transcription termination factor 4"	731	236	608	270	714	283	658	344	737	270
ENSG00000122126	OCRL	"OCRL, inositol polyphosphate-5-phosphatase"	1086	490	1175	543	1160	444	1186	519	1199	492
ENSG00000122140	MRPS2	"mitochondrial ribosomal protein S2"	1392	466	1260	536	1494	506	1476	509	1460	525
ENSG00000122176	FMOD	"fibromodulin"	788	593	872	755	852	673	986	681	749	821
ENSG00000122194	PLG	"plasminogen"	291	164	332	186	342	157	374	166	401	171
ENSG00000122203	KIAA1191	"KIAA1191"	4432	1527	4383	1694	4521	1671	4458	1961	4560	1959
ENSG00000122218	COPA	"coatomer protein complex subunit alpha"	8083	4858	9311	5661	8292	4614	9726	4666	8179	4898
ENSG00000122257	RBBP6	"RB binding protein 6, ubiquitin ligase"	1592	433	1824	533	1578	481	1152	505	1641	592
ENSG00000122299	ZC3H7A	"zinc finger CCCH-type containing 7A"	1126	452	1482	535	1091	452	910	432	1111	541
ENSG00000122335	SERAC1	"serine active site containing 1"	351	178	379	245	384	262	459	250	403	233
ENSG00000122359	ANXA11	"annexin A11"	3090	1350	2809	1438	3202	1291	2927	1312	3282	1423
ENSG00000122376	FAM35A	"family with sequence similarity 35 member A"	2081	626	2053	715	2227	861	1974	846	2305	822
ENSG00000122378	FAM213A	"family with sequence similarity 213 member A"	2829	1372	2774	1430	3041	1302	2621	1381	3315	1325
ENSG00000122386	ZNF205	"zinc finger protein 205"	362	221	370	235	368	187	415	182	396	166
ENSG00000122406	RPL5	"ribosomal protein L5"	30365	6013	29060	7852	32308	11011	25107	10892	33708	10850
ENSG00000122417	ODF2L	"outer dense fiber of sperm tails 2 like"	505	122	500	155	478	198	331	183	495	185
ENSG00000122435	TRMT13	"tRNA methyltransferase 13 homolog"	475	166	485	188	530	218	530	228	487	216
ENSG00000122482	ZNF644	"zinc finger protein 644"	4449	1395	4867	1674	4734	1731	3630	1810	4777	1685
ENSG00000122483	CCDC18	"coiled-coil domain containing 18"	632	162	678	169	718	164	471	211	769	178
ENSG00000122484	RPAP2	"RNA polymerase II associated protein 2"	992	324	1280	404	1018	353	791	360	1061	427
ENSG00000122490	PQLC1	"PQ loop repeat containing 1"	687	539	670	605	710	425	924	455	738	451
ENSG00000122507	BBS9	"Bardet-Biedl syndrome 9"	174	70	213	111	173	80	202	99	186	104
ENSG00000122512	PMS2	"PMS1 homolog 2, mismatch repair system component"	453	140	416	147	477	163	340	175	473	163
ENSG00000122515	ZMIZ2	"zinc finger MIZ-type containing 2"	288	261	288	264	304	161	349	205	277	205
ENSG00000122545	SEPT7	"septin 7"	4540	1545	4333	1754	4809	1891	4473	1942	5172	1888
ENSG00000122547	EEPD1	"endonuclease/exonuclease/phosphatase family domain containing 1"	563	443	571	461	680	342	618	395	609	361
ENSG00000122550	KLHL7	"kelch like family member 7"	831	477	906	536	969	574	1088	565	1011	536
ENSG00000122557	HERPUD2	"HERPUD family member 2"	540	187	599	223	568	222	430	211	524	216
ENSG00000122565	CBX3	"chromobox 3"	6241	2148	6152	2589	6743	3198	7451	3166	7513	3205
ENSG00000122566	HNRNPA2B1	"heterogeneous nuclear ribonucleoprotein A2/B1"	6131	2539	7522	2856	6585	2660	8217	2878	6750	3169
ENSG00000122574	WIPF3	"WAS/WASL interacting protein family member 3"	211	139	264	136	170	99	201	111	183	153
ENSG00000122591	FAM126A	"family with sequence similarity 126 member A"	2699	1014	2819	1184	2910	1014	2668	1181	2900	1238
ENSG00000122642	FKBP9	"FK506 binding protein 9"	1614	865	1747	988	1708	853	2025	867	1805	862
ENSG00000122643	NT5C3A	"5'-nucleotidase, cytosolic IIIA"	639	168	630	211	687	315	587	296	675	290
ENSG00000122644	ARL4A	"ADP ribosylation factor like GTPase 4A"	727	235	745	294	747	406	805	440	831	413
ENSG00000122674	CCZ1	"CCZ1 homolog, vacuolar protein trafficking and biogenesis associated"	280	78	315	122	311	173	337	204	329	200
ENSG00000122687	MRM2	"mitochondrial rRNA methyltransferase 2"	1392	546	1401	619	1558	564	1508	557	1700	633
ENSG00000122692	SMU1	"SMU1, DNA replication regulator and spliceosomal factor"	2434	771	2422	894	2478	889	2242	937	2567	966
ENSG00000122696	SLC25A51	"solute carrier family 25 member 51"	266	114	301	162	321	161	309	167	305	148
ENSG00000122705	CLTA	"clathrin light chain A"	5542	1933	5192	2280	5425	2267	4307	2382	5634	2456
ENSG00000122707	RECK	"reversion inducing cysteine rich protein with kazal motifs"	316	118	329	119	401	142	440	131	380	151
ENSG00000122729	ACO1	"aconitase 1"	1559	720	1633	787	1748	761	1887	704	1854	714
ENSG00000122733	PHF24	"PHD finger protein 24"	380	220	381	233	404	178	425	174	375	176
ENSG00000122741	DCAF10	"DDB1 and CUL4 associated factor 10"	2293	855	2819	1120	2358	1089	2367	1149	2414	1200
ENSG00000122778	KIAA1549	"KIAA1549"	931	500	1242	505	936	400	1077	447	987	503
ENSG00000122779	TRIM24	"tripartite motif containing 24"	9581	2926	9733	3528	9546	3130	7076	3425	9557	3327
ENSG00000122783	C7orf49	"chromosome 7 open reading frame 49"	1180	682	1218	695	1260	623	1670	626	1365	585
ENSG00000122786	CALD1	"caldesmon 1"	12480	6112	12024	6305	14102	5578	13332	6019	14398	5576
ENSG00000122787	AKR1D1	"aldo-keto reductase family 1 member D1"	308	149	354	199	338	232	262	218	336	236
ENSG00000122863	CHST3	"carbohydrate sulfotransferase 3"	1460	1226	1482	1238	1633	922	1361	1005	1658	1057
ENSG00000122870	BICC1	"BicC family RNA binding protein 1"	1451	540	1626	644	1688	521	1337	556	1709	566
ENSG00000122873	CISD1	"CDGSH iron sulfur domain 1"	1458	397	1492	485	1578	651	1227	661	1798	671
ENSG00000122882	ECD	"ecdysoneless cell cycle regulator"	1305	402	1306	521	1352	536	1141	532	1356	539
ENSG00000122884	P4HA1	"prolyl 4-hydroxylase subunit alpha 1"	2611	1024	2637	1205	2969	1246	3587	1259	3375	1255
ENSG00000122912	SLC25A16	"solute carrier family 25 member 16"	543	223	543	300	516	270	499	274	529	294
ENSG00000122952	ZWINT	"ZW10 interacting kinetochore protein"	2518	1045	2282	1039	2587	1122	2953	1093	2911	1061
ENSG00000122958	VPS26A	"VPS26, retromer complex component A"	871	343	1116	489	771	494	946	518	750	610
ENSG00000122965	RBM19	"RNA binding motif protein 19"	1482	1022	1546	982	1511	700	1576	736	1589	750
ENSG00000122966	CIT	"citron rho-interacting serine/threonine kinase"	1367	609	1561	635	1334	416	1356	526	1436	570
ENSG00000122971	ACADS	"acyl-CoA dehydrogenase short chain"	216	209	295	197	251	158	346	150	257	198
ENSG00000123064	DDX54	"DEAD-box helicase 54"	5279	3119	4681	2937	5649	1883	5558	1990	5982	2089
ENSG00000123066	MED13L	"mediator complex subunit 13 like"	2816	1508	3410	1634	2986	1377	2956	1384	3064	1447
ENSG00000123091	RNF11	"ring finger protein 11"	2529	829	2525	1059	2593	1248	2425	1268	2626	1239
ENSG00000123094	RASSF8	"Ras association domain family member 8"	1128	383	1177	454	1190	483	971	484	1222	549
ENSG00000123104	ITPR2	"inositol 1,4,5-trisphosphate receptor type 2"	1584	706	1804	799	1537	630	1534	662	1718	741
ENSG00000123106	CCDC91	"coiled-coil domain containing 91"	480	162	545	152	484	215	399	239	496	231
ENSG00000123124	WWP1	"WW domain containing E3 ubiquitin protein ligase 1"	2009	776	2511	998	1771	893	1707	1004	1913	1135
ENSG00000123130	ACOT9	"acyl-CoA thioesterase 9"	513	273	550	322	553	309	561	304	600	294
ENSG00000123131	PRDX4	"peroxiredoxin 4"	4122	2219	4503	2550	4562	2473	5200	2359	4886	2425
ENSG00000123136	DDX39A	"DExD-box helicase 39A"	2153	1029	2085	1150	2249	1042	2636	1110	2257	1077
ENSG00000123143	PKN1	"protein kinase N1"	1388	1135	1408	1133	1441	723	1677	771	1582	743
ENSG00000123144	TRIR	"telomerase RNA component interacting RNase"	4014	909	3801	1020	3976	999	2650	987	4312	996
ENSG00000123146	ADGRE5	"adhesion G protein-coupled receptor E5"	463	242	454	291	522	216	554	228	436	282
ENSG00000123154	WDR83	"WD repeat domain 83"	207	113	222	115	259	86	276	104	234	102
ENSG00000123159	GIPC1	"GIPC PDZ domain containing family member 1"	1617	930	1635	1020	1780	811	1569	814	1886	745
ENSG00000123178	SPRYD7	"SPRY domain containing 7"	261	90	266	107	260	131	242	135	262	142
ENSG00000123179	EBPL	"emopamil binding protein like"	846	230	874	343	911	460	904	436	970	457
ENSG00000123191	ATP7B	"ATPase copper transporting beta"	1356	1069	1588	1111	1457	861	1885	879	1632	956
ENSG00000123200	ZC3H13	"zinc finger CCCH-type containing 13"	1477	546	1971	591	1554	448	1305	496	1468	589
ENSG00000123213	NLN	"neurolysin"	3375	1132	3754	1374	3500	1205	3007	1313	3715	1383
ENSG00000123219	CENPK	"centromere protein K"	736	160	752	209	810	282	754	324	839	345
ENSG00000123240	OPTN	"optineurin"	1266	845	1334	1077	1284	967	1183	1037	1328	1040
ENSG00000123268	ATF1	"activating transcription factor 1"	1011	279	980	305	1117	378	805	424	1016	407
ENSG00000123297	TSFM	"Ts translation elongation factor, mitochondrial"	795	330	713	368	872	396	902	366	954	382
ENSG00000123349	PFDN5	"prefoldin subunit 5"	4566	1320	4510	1555	4717	2008	4171	2013	4983	1975
ENSG00000123352	SPATS2	"spermatogenesis associated serine rich 2"	1297	411	1393	516	1284	532	1176	570	1269	542
ENSG00000123353	ORMDL2	"ORMDL sphingolipid biosynthesis regulator 2"	582	268	531	301	523	381	586	314	528	407
ENSG00000123358	NR4A1	"nuclear receptor subfamily 4 group A member 1"	530	429	515	451	537	323	569	376	514	398
ENSG00000123364	HOXC13	"homeobox C13"	231	119	235	133	215	117	264	101	234	131
ENSG00000123374	CDK2	"cyclin dependent kinase 2"	1732	585	1551	702	1735	762	1914	784	1939	784
ENSG00000123384	LRP1	"LDL receptor related protein 1"	9969	7300	15729	7840	9622	4118	10106	4774	9849	6319
ENSG00000123395	ATG101	"autophagy related 101"	1241	855	1225	917	1301	728	1361	637	1401	685
ENSG00000123415	SMUG1	"single-strand-selective monofunctional uracil-DNA glycosylase 1"	700	358	728	414	777	440	860	394	859	429
ENSG00000123416	TUBA1B	"tubulin alpha 1b"	45540	20711	41758	23289	47741	25383	60417	24176	50147	25158
ENSG00000123444	KBTBD4	"kelch repeat and BTB domain containing 4"	414	185	403	206	476	228	512	244	476	218
ENSG00000123453	SARDH	"sarcosine dehydrogenase"	1601	939	1424	847	1527	619	1768	687	1587	593
ENSG00000123472	ATPAF1	"ATP synthase mitochondrial F1 complex assembly factor 1"	2203	564	2247	719	2323	834	2137	806	2483	836
ENSG00000123473	STIL	"STIL, centriolar assembly protein"	2398	764	2506	912	2593	1008	2199	993	2663	992
ENSG00000123485	HJURP	"Holliday junction recognition protein"	2893	864	2687	902	3044	1012	2547	962	3177	973
ENSG00000123505	AMD1	"adenosylmethionine decarboxylase 1"	8368	3394	8905	3853	9091	4408	9561	4461	9448	4300
ENSG00000123545	NDUFAF4	"NADH:ubiquinone oxidoreductase complex assembly factor 4"	912	206	872	262	986	412	907	432	1116	425
ENSG00000123552	USP45	"ubiquitin specific peptidase 45"	1306	452	1412	488	1436	549	1258	582	1420	571
ENSG00000123562	MORF4L2	"mortality factor 4 like 2"	8956	3434	8875	3751	9348	4153	8784	3988	9348	3899
ENSG00000123575	FAM199X	"family with sequence similarity 199, X-linked"	1484	643	1723	738	1496	724	1613	753	1705	817
ENSG00000123600	METTL8	"methyltransferase like 8"	1253	537	1402	594	1353	611	1273	674	1452	598
ENSG00000123607	TTC21B	"tetratricopeptide repeat domain 21B"	992	453	1077	554	1080	529	1079	540	1135	567
ENSG00000123612	ACVR1C	"activin A receptor type 1C"	316	132	329	176	336	194	333	197	336	202
ENSG00000123636	BAZ2B	"bromodomain adjacent to zinc finger domain 2B"	1387	542	1429	625	1397	547	1165	556	1379	602
ENSG00000123643	SLC36A1	"solute carrier family 36 member 1"	442	244	551	256	415	181	460	220	412	246
ENSG00000123684	LPGAT1	"lysophosphatidylglycerol acyltransferase 1"	10603	5307	11578	6115	10882	6126	11292	6074	11447	6712
ENSG00000123728	RAP2C	"RAP2C, member of RAS oncogene family"	1486	567	1575	686	1540	737	1529	715	1618	728
ENSG00000123737	EXOSC9	"exosome component 9"	865	217	783	260	917	294	758	295	927	305
ENSG00000123739	PLA2G12A	"phospholipase A2 group XIIA"	659	209	704	279	681	335	691	360	701	361
ENSG00000123815	COQ8B	"coenzyme Q8B"	230	168	240	160	251	142	268	133	245	136
ENSG00000123836	PFKFB2	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2"	250	252	331	339	299	298	341	265	277	245
ENSG00000123838	C4BPA	"complement component 4 binding protein alpha"	256	83	249	91	247	95	307	126	265	118
ENSG00000123908	AGO2	"argonaute 2, RISC catalytic component"	697	433	941	456	711	341	702	329	700	421
ENSG00000123933	MXD4	"MAX dimerization protein 4"	1255	852	1364	933	1226	677	1394	706	1164	730
ENSG00000123975	CKS2	"CDC28 protein kinase regulatory subunit 2"	2614	321	2601	500	2877	1180	2322	1070	3034	1126
ENSG00000123983	ACSL3	"acyl-CoA synthetase long chain family member 3"	19117	5356	19648	6525	19112	6636	13840	6474	19387	6127
ENSG00000123989	CHPF	"chondroitin polymerizing factor"	1913	1546	2166	1817	1831	1141	2515	1154	1881	1235
ENSG00000123992	DNPEP	"aspartyl aminopeptidase"	564	331	587	423	608	368	801	401	601	424
ENSG00000124006	OBSL1	"obscurin like 1"	3173	2220	3022	2050	3186	1416	4190	1473	3330	1411
ENSG00000124067	SLC12A4	"solute carrier family 12 member 4"	1682	1473	1703	1638	1845	1263	2189	1269	1880	1295
ENSG00000124098	FAM210B	"family with sequence similarity 210 member B"	1519	476	1407	553	1488	590	1412	591	1648	630
ENSG00000124120	TTPAL	"alpha tocopherol transfer protein like"	1091	599	1240	638	1165	560	1344	590	1248	608
ENSG00000124145	SDC4	"syndecan 4"	3103	2260	3119	2675	3449	2510	4293	2287	3539	2616
ENSG00000124151	NCOA3	"nuclear receptor coactivator 3"	2247	897	2649	1033	2274	1040	2278	1105	2362	1140
ENSG00000124155	PIGT	"phosphatidylinositol glycan anchor biosynthesis class T"	3251	1131	3005	1310	3388	1241	2720	1240	3143	1307
ENSG00000124160	NCOA5	"nuclear receptor coactivator 5"	1449	579	1460	656	1586	564	1466	589	1630	567
ENSG00000124164	VAPB	"VAMP associated protein B and C"	1474	477	1800	559	1336	479	1109	510	1323	624
ENSG00000124171	PARD6B	"par-6 family cell polarity regulator beta"	2155	936	2369	1136	2401	1315	2131	1418	2486	1299
ENSG00000124172	ATP5F1E	"ATP synthase F1 subunit epsilon"	3314	880	3251	1165	3652	2055	4232	2062	4245	2028
ENSG00000124177	CHD6	"chromodomain helicase DNA binding protein 6"	2840	1525	3449	1614	2984	1232	3149	1323	3149	1410
ENSG00000124181	PLCG1	"phospholipase C gamma 1"	2711	1987	2892	2080	2789	1553	3191	1681	2860	1675
ENSG00000124193	SRSF6	"serine and arginine rich splicing factor 6"	5948	2368	6026	2638	6154	2308	5578	2481	6162	2493
ENSG00000124198	ARFGEF2	"ADP ribosylation factor guanine nucleotide exchange factor 2"	5807	3703	7088	4300	6046	3363	7089	3442	6204	3491
ENSG00000124201	ZNFX1	"zinc finger NFX1-type containing 1"	1574	873	1698	969	1621	791	1780	766	1673	792
ENSG00000124207	CSE1L	"chromosome segregation 1 like"	14250	4438	14487	5252	15609	6215	15380	6076	16355	6099
ENSG00000124209	RAB22A	"RAB22A, member RAS oncogene family"	1237	491	1420	631	1264	582	1105	680	1261	708
ENSG00000124214	STAU1	"staufen double-stranded RNA binding protein 1"	6073	2006	6914	2260	5902	2040	4792	2283	5888	2498
ENSG00000124216	SNAI1	"snail family transcriptional repressor 1"	368	156	294	162	370	140	349	143	349	182
ENSG00000124217	MOCS3	"molybdenum cofactor synthesis 3"	365	153	391	189	375	202	409	198	397	200
ENSG00000124222	STX16	"syntaxin 16"	333	107	546	145	288	84	161	116	257	161
ENSG00000124226	RNF114	"ring finger protein 114"	1920	826	1950	1122	2068	1306	2363	1216	2108	1327
ENSG00000124228	DDX27	"DEAD-box helicase 27"	3439	1246	3046	1324	3511	1103	2667	1189	3755	1189
ENSG00000124275	MTRR	"5-methyltetrahydrofolate-homocysteine methyltransferase reductase"	1811	480	1906	565	1932	669	1634	633	1976	655
ENSG00000124279	FASTKD3	"FAST kinase domains 3"	413	111	330	122	406	162	417	195	395	170
ENSG00000124299	PEPD	"peptidase D"	1383	1025	1483	1128	1518	1092	1940	1134	1619	1148
ENSG00000124356	STAMBP	"STAM binding protein"	1409	491	1439	631	1533	623	1364	682	1493	641
ENSG00000124357	NAGK	"N-acetylglucosamine kinase"	432	249	508	316	456	289	404	289	471	302
ENSG00000124370	MCEE	"methylmalonyl-CoA epimerase"	302	100	262	129	286	144	251	153	270	136
ENSG00000124380	SNRNP27	"small nuclear ribonucleoprotein U4/U6.U5 subunit 27"	1155	250	1098	368	1138	442	899	423	1144	445
ENSG00000124383	MPHOSPH10	"M-phase phosphoprotein 10"	3558	943	3302	1055	3812	1144	2897	1227	3984	1161
ENSG00000124422	USP22	"ubiquitin specific peptidase 22"	10647	6629	11128	6959	11255	5350	13351	5457	11597	5685
ENSG00000124444	ZNF576	"zinc finger protein 576"	360	126	300	165	350	139	344	149	363	179
ENSG00000124459	ZNF45	"zinc finger protein 45"	399	221	398	241	472	220	460	237	435	221
ENSG00000124486	USP9X	"ubiquitin specific peptidase 9, X-linked"	9580	5122	11860	5731	10345	4999	11266	5275	11194	5796
ENSG00000124523	SIRT5	"sirtuin 5"	305	108	313	107	291	113	285	123	320	149
ENSG00000124532	MRS2	"MRS2, magnesium transporter"	1131	429	1162	487	1215	556	1355	535	1272	619
ENSG00000124535	WRNIP1	"Werner helicase interacting protein 1"	1493	669	1393	652	1466	550	1497	548	1538	570
ENSG00000124541	RRP36	"ribosomal RNA processing 36"	1868	667	1790	649	1916	700	1565	709	2022	657
ENSG00000124562	SNRPC	"small nuclear ribonucleoprotein polypeptide C"	3955	864	3564	1062	3957	1205	2997	1169	3872	1331
ENSG00000124570	SERPINB6	"serpin family B member 6"	782	347	773	393	804	379	871	363	826	387
ENSG00000124571	XPO5	"exportin 5"	3056	1736	3437	1858	3172	1659	4039	1693	3542	1672
ENSG00000124574	ABCC10	"ATP binding cassette subfamily C member 10"	412	380	398	407	412	279	552	306	463	328
ENSG00000124575	HIST1H1D	"histone cluster 1 H1 family member d"	1144	419	1058	418	1267	422	1447	404	1557	458
ENSG00000124587	PEX6	"peroxisomal biogenesis factor 6"	210	189	254	187	253	117	413	127	321	122
ENSG00000124588	NQO2	"N-ribosyldihydronicotinamide:quinone reductase 2"	1154	379	1149	510	1176	529	1123	567	1293	540
ENSG00000124596	OARD1	"O-acyl-ADP-ribose deacylase 1"	497	129	526	188	558	209	509	202	539	185
ENSG00000124608	AARS2	"alanyl-tRNA synthetase 2, mitochondrial"	1075	726	1133	757	1258	571	1437	567	1371	562
ENSG00000124610	HIST1H1A	"histone cluster 1 H1 family member a"	6174	1242	5456	1541	6549	1910	5945	2030	7212	1972
ENSG00000124614	RPS10	"ribosomal protein S10"	7343	1614	7016	1963	7828	2681	6124	2816	8581	2872
ENSG00000124615	MOCS1	"molybdenum cofactor synthesis 1"	359	204	357	196	410	152	440	166	409	178
ENSG00000124635	HIST1H2BJ	"histone cluster 1 H2B family member j"	3744	494	3632	654	3981	1220	3137	1170	4320	1260
ENSG00000124641	MED20	"mediator complex subunit 20"	1020	407	916	445	950	520	1175	478	1053	493
ENSG00000124659	TBCC	"tubulin folding cofactor C"	539	225	555	246	592	232	470	222	600	209
